File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
id163.png,Full,2513,2875,3165.50335,0.908228,1327.608008,0.550833,0.511516,2.374066,4718.796647,915.559643,5522.484382,3.097,3162.137334,3.366016,0,1750.596059,7.15234,0,5500.014643,22.469739,0,903.595398,11.964245,0
id164.png,Full,1568,1972,2002.683909,0.984679,810.42535,0.584214,0.509761,3.262964,2710.371473,722.197089,3698.634954,1.064,1987.0348,15.649109,0,1139.532799,37.714005,0,3580.152912,118.482042,0,649.392424,72.804664,0
id165.png,Full,1538,3118,2657.769983,1.173164,1056.551202,0.52854,0.473301,2.445826,3917.008015,740.82933,4445.038911,2.854,2653.83034,3.939644,0,1405.748317,8.828205,0,4417.304287,27.734624,0,725.238856,15.590474,0
id173.png,Full,803,1529,1276.395188,1.197905,524.337661,0.549202,0.509761,2.838544,1884.287209,390.512586,2228.384293,1.851,1270.887449,5.507739,0,696.393657,12.771841,0,2188.260372,40.123921,0,366.980244,23.532342,0
id174.png,Full,1520,1712,1789.845318,0.956507,722.091298,0.55003,0.508,2.717919,2591.664348,544.904973,3120.274524,1.285,1781.661295,8.184023,0,974.140399,19.005341,0,3060.567484,59.707039,0,509.966186,34.938786,0
id176.png,Full,1402,2970,2241.159202,1.325207,914.290734,0.559149,0.523634,2.196851,3112.386073,685.05305,3986.733449,2.059,2238.833361,2.325841,0,1263.898068,4.878065,0,3971.408554,15.324895,0,677.012522,8.040529,0
id177.png,Full,1432,1576,1675.114518,0.940831,693.496821,0.54712,0.515007,2.879289,2498.466902,484.393306,2909.923651,1.634,1669.922516,5.192002,0,913.786217,12.446574,0,2870.821587,39.102064,0,460.646125,23.747181,0
id178.png,Full,1395,2921,2341.801581,1.24733,942.490499,0.538817,0.493687,2.484718,3397.889382,684.56217,4012.769407,3.716,2336.615596,5.185985,0,1265.515703,11.555725,0,3976.466027,36.30338,0,664.285305,20.276865,0
id179.png,Full,642,724,939.410977,0.770696,429.093228,0.599741,0.564797,2.631826,1422.034439,331.215057,1785.814888,0.95,934.755922,4.655055,0,557.551234,10.853407,0,1751.717904,34.096984,0,311.207744,20.007313,0
id187.png,Full,1514,1990,1962.905378,1.013803,705.946617,0.481535,0.45001,2.007154,2849.901211,437.962036,2991.747309,1.593,1962.875444,0.029934,0,952.177988,0.060083,0,2991.558554,0.188755,0,437.867321,0.094715,0
id188.png,Full,1749,3851,3053.251694,1.261278,1211.38557,0.526553,0.495499,2.118359,4422.79159,812.009593,5091.641938,3.253,3052.592519,0.659175,0,1618.879365,1.351658,0,5087.39558,4.246358,0,809.832065,2.177528,0
id189.png,Full,1482,2974,2633.968138,1.129095,1087.117449,0.553151,0.508,2.785327,3897.701069,808.759697,4614.701455,3.364,2628.35607,5.612068,0,1455.935755,12.732503,0,4574.701116,40.000339,0,785.81457,22.945127,0
id190.png,Full,1013,2201,1786.410282,1.23208,729.094868,0.545576,0.515007,1.998205,2598.58632,511.180803,3093.028255,3.062,1786.410282,0,0,984.259015,0,0,3093.028255,0,0,511.180803,0,0
id191.png,Full,1548,3273,2582.932964,1.267164,962.31304,0.495915,0.465667,1.766371,3748.394787,619.139049,4066.933139,3.975,2582.932964,0,0,1294.34738,0,0,4066.933139,0,0,619.139049,0,0
id192.png,Full,1328,2756,2256.878488,1.221156,916.922001,0.534585,0.508,2.17595,3348.538341,625.553582,3834.394566,2.818,2254.950559,1.927929,0,1216.247158,3.994022,0,3821.846977,12.547589,0,619.051012,6.50257,0
id193.png,Full,1650,1818,2439.482286,0.74524,1001.353284,0.514244,0.465667,3.090623,3983.277305,635.831919,3966.718895,5.059,2429.940222,9.542063,0,1239.700427,22.882193,0,3894.832366,71.886529,0,592.121731,43.710188,0
id194.png,Full,4434,5590,5775.902664,0.967814,1980.969156,0.447161,0.416935,2.618172,8868.032241,1140.304139,8169.766423,4.509,5770.674347,5.228318,0,2588.699825,11.641148,0,8133.194679,36.571745,0,1119.819856,20.484283,0
id195.png,Full,2320,4744,3464.928194,1.369148,1198.936222,0.474829,0.435848,2.253629,4841.998468,769.638714,5223.353182,3.25,3462.651326,2.276867,0,1657.386109,4.803786,0,5208.261643,15.091539,0,761.668445,7.970269,0
id196.png,Full,2057,3970,3290.37737,1.206549,1142.712768,0.457809,0.423333,2.159,4909.905441,661.97357,4772.846892,2.888,3289.494129,0.883241,0,1516.986602,1.836574,0,4767.077123,5.769769,0,658.97258,3.00099,0
id197.png,Full,2613,3456,3244.966033,1.065034,1173.222116,0.479736,0.45001,1.780015,4766.98341,706.433151,4934.615515,4.272,3244.966033,0,0,1570.650176,0,0,4934.615515,0,0,706.433151,0,0
id198.png,Full,3417,6926,5489.960789,1.261575,1928.712092,0.459774,0.423333,2.07606,8155.827104,1105.053821,8003.175056,5.309,5489.32278,0.638009,0,2545.402227,1.296692,0,7999.101378,4.073678,0,1102.983768,2.070053,0
id199.png,Full,1933,4176,3046.966894,1.370543,1084.658673,0.506363,0.465667,2.113701,4067.14614,778.586346,4884.842224,4.556,3045.156574,1.81032,0,1550.845424,3.718745,0,4873.159443,11.682781,0,772.585698,6.000648,0
id200.png,Full,2010,2450,2184.344391,1.121618,781.562057,0.479764,0.455944,2.034204,3154.627628,475.388583,3325.376218,2.425,2184.250957,0.093434,0,1058.243556,0.189314,0,3324.78147,0.594748,0,475.087308,0.301274,0
id201.png,Full,3283,6806,5173.853997,1.31546,1740.283258,0.46532,0.423333,2.431128,7218.381736,1111.30289,7621.043204,5.348,5170.131156,3.722841,0,2417.096938,7.933217,0,7595.819029,25.224175,0,1097.658612,13.644279,0
id210.png,Full,2450,5009,4045.005309,1.238317,1415.715359,0.47876,0.425445,2.533288,5781.409762,936.974068,6137.604801,3.679,4038.664548,6.340761,0,1939.280685,13.930824,0,6093.839827,43.764974,0,912.84576,24.128308,0
id211.png,Full,3191,6473,4821.118508,1.342634,1700.300811,0.47937,0.45001,2.555826,6848.183766,1097.462461,7333.757652,3.811,4810.571447,10.547061,0,2310.750443,23.107961,0,7261.161851,72.595801,0,1057.517682,39.944778,0
id212.png,Full,1594,3393,2874.646715,1.180319,954.405349,0.42659,0.399372,1.855437,4423.669927,489.508656,3871.65569,3.292,2874.646715,0,0,1231.844927,0,0,3871.65569,0,0,489.508656,0,0
id213.png,Full,3691,7288,5802.350074,1.256043,1989.042617,0.445765,0.419079,2.44216,8779.320455,1116.879781,8207.64413,6.513,5797.250883,5.09919,0,2600.82854,10.914384,0,8173.355583,34.288547,0,1098.479329,18.400452,0
id214.png,Full,3354,6970,5526.667804,1.261158,1900.642704,0.476236,0.425445,3.598333,7744.20816,1291.813509,8343.310933,5.125,5512.577506,14.090297,0,2619.701095,35.400471,0,8232.097073,111.21386,0,1219.4416,72.371909,0
id215.png,Full,5019,10243,7850.124089,1.30482,2620.862142,0.44673,0.423333,2.06741,11354.174872,1493.393149,11099.993088,7.055,7849.669318,0.454772,0,3531.26691,0.924493,0,11097.088708,2.90438,0,1491.916928,1.476222,0
id216.png,Full,1073,1219,1184.836469,1.028834,423.418956,0.512771,0.401609,3.301457,1740.481502,396.45121,1933.348036,1.599,1162.354114,22.482355,0,561.122097,54.21534,0,1763.025523,170.322512,0,291.887663,104.563547,0
id217.png,Full,1037,1205,1559.948317,0.772461,632.108503,0.522647,0.473301,2.019615,2436.745403,415.855869,2573.502441,2.141,1559.858515,0.089803,0,818.980125,0.180927,0,2572.934041,0.5684,0,415.569576,0.286294,0
